user_a,user_b,log_retweet
billg,PHXFire,0.0
billg,David_Cameron,8.981932990986873
billg,Conservatives,5.017279836814924
billg,marcorubio,0.6931471805599453
billg,marcorubio,0.0
marcorubio,JohnHookfox10,0.0
marcorubio,RitzCarlton,0.0
marcorubio,dougducey,0.0
marcorubio,AZChamber,0.0
billg,JohnHookfox10,0.0
JohnHookfox10,RitzCarlton,0.0
JohnHookfox10,dougducey,0.0
JohnHookfox10,AZChamber,0.0
billg,RitzCarlton,0.0
RitzCarlton,dougducey,0.0
RitzCarlton,AZChamber,0.0
billg,dougducey,0.0
dougducey,AZChamber,0.0
billg,AZChamber,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,DeSotoMKT,0.6931471805599453
DeSotoMKT,billgatesaz,0.6931471805599453
DeSotoMKT,downtownphoenix,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,downtownphoenix,0.6931471805599453
billg,downtownphoenix,0.6931471805599453
billg,DeSotoMKT,1.0986122886681098
DeSotoMKT,downtownphoenix,1.0986122886681098
billg,downtownphoenix,1.0986122886681098
billg,Tom_KPBAZ,1.0986122886681098
billg,ohsobrewery,0.0
billg,turf_paradise,0.6931471805599453
billg,KentuckyDerby,0.6931471805599453
KentuckyDerby,CityofPhoenixAZ,0.6931471805599453
KentuckyDerby,turf_paradise,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,turf_paradise,0.6931471805599453
billg,turf_paradise,0.6931471805599453
billg,BOOTLEGGERSPHX,1.0986122886681098
BOOTLEGGERSPHX,PHXParks,1.0986122886681098
BOOTLEGGERSPHX,PHXWater,1.0986122886681098
billg,PHXParks,1.0986122886681098
PHXParks,PHXWater,1.0986122886681098
billg,PHXWater,1.0986122886681098
billg,PHXNeighborhood,0.6931471805599453
billg,PHXWater,0.6931471805599453
PHXWater,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,MyVolunteerPHX,0.6931471805599453
MyVolunteerPHX,billgatesaz,0.6931471805599453
MyVolunteerPHX,PhoenixPolice,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,PhoenixPolice,0.6931471805599453
billg,PhoenixPolice,0.6931471805599453
billg,JamesQuinones,0.0
billg,LenMunsil,1.6094379124341003
LenMunsil,marcorubio,1.6094379124341003
billg,marcorubio,1.6094379124341003
billg,Jim_Waring,0.0
Jim_Waring,BrennaGoth,0.0
Jim_Waring,azcentral,0.0
billg,BrennaGoth,0.0
BrennaGoth,azcentral,0.0
billg,azcentral,0.0
billg,BrennaGoth,1.9459101490553132
BrennaGoth,billgatesaz,1.9459101490553132
billg,billgatesaz,1.9459101490553132
billg,DanCarroll4Phx,0.0
DanCarroll4Phx,haylamonster,0.0
billg,haylamonster,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,DanCarroll4Phx,0.6931471805599453
DanCarroll4Phx,haylamonster,0.6931471805599453
DanCarroll4Phx,billgatesaz,0.6931471805599453
billg,haylamonster,0.6931471805599453
haylamonster,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,MayorStanton,1.9459101490553132
MayorStanton,HeadStartgov,1.9459101490553132
billg,HeadStartgov,1.9459101490553132
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,CVSHealth,2.5649493574615367
billg,DanCarroll4Phx,0.0
billg,AstroTerry,8.179199798423086
billg,TalkingTrashPHX,0.0
billg,BashasMarkets,0.6931471805599453
billg,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,RJRobb,0.0
RJRobb,azcentral,0.0
billg,azcentral,0.0
billg,azscramble,0.0
azscramble,mysunnyslope,0.0
billg,mysunnyslope,0.0
billg,mysunnyslope,0.0
mysunnyslope,VFWHQ,0.0
billg,VFWHQ,0.0
billg,SunnySlopeArt,0.6931471805599453
SunnySlopeArt,PhoenixIDA,0.6931471805599453
SunnySlopeArt,YouTube,0.6931471805599453
billg,PhoenixIDA,0.6931471805599453
PhoenixIDA,YouTube,0.6931471805599453
billg,YouTube,0.6931471805599453
billg,dougducey,0.6931471805599453
dougducey,boyscouts,0.6931471805599453
dougducey,KateMcGeeAZ,0.6931471805599453
dougducey,DavidGowan,0.6931471805599453
dougducey,TJShopeforAZ,0.6931471805599453
billg,boyscouts,0.6931471805599453
boyscouts,KateMcGeeAZ,0.6931471805599453
boyscouts,DavidGowan,0.6931471805599453
boyscouts,TJShopeforAZ,0.6931471805599453
billg,KateMcGeeAZ,0.6931471805599453
KateMcGeeAZ,DavidGowan,0.6931471805599453
KateMcGeeAZ,TJShopeforAZ,0.6931471805599453
billg,DavidGowan,0.6931471805599453
DavidGowan,TJShopeforAZ,0.6931471805599453
billg,TJShopeforAZ,0.6931471805599453
billg,paradisebakery,0.0
paradisebakery,billgatesaz,0.0
billg,billgatesaz,0.0
billg,TalkingTrashPHX,0.0
TalkingTrashPHX,NMTBrew,0.0
TalkingTrashPHX,PHXSisterCities,0.0
billg,NMTBrew,0.0
NMTBrew,PHXSisterCities,0.0
billg,PHXSisterCities,0.0
billg,brahmresnik,1.6094379124341003
billg,Starbucks,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,PHXWater,0.6931471805599453
billg,PHXWater,0.6931471805599453
billg,Sal_DiCiccio,1.3862943611198906
Sal_DiCiccio,Jim_Waring,1.3862943611198906
billg,Jim_Waring,1.3862943611198906
billg,MayorStanton,1.0986122886681098
MayorStanton,NMTBrew,1.0986122886681098
MayorStanton,mysunnyslope,1.0986122886681098
billg,NMTBrew,1.0986122886681098
NMTBrew,mysunnyslope,1.0986122886681098
billg,mysunnyslope,1.0986122886681098
billg,Portland_Park,1.0986122886681098
Portland_Park,MayorStanton,1.0986122886681098
Portland_Park,MrNowakowski,1.0986122886681098
Portland_Park,downtownphoenix,1.0986122886681098
billg,MayorStanton,1.0986122886681098
MayorStanton,MrNowakowski,1.0986122886681098
MayorStanton,downtownphoenix,1.0986122886681098
billg,MrNowakowski,1.0986122886681098
MrNowakowski,downtownphoenix,1.0986122886681098
billg,downtownphoenix,1.0986122886681098
billg,CircusTownClown,0.6931471805599453
CircusTownClown,SunnySlopeArt,0.6931471805599453
billg,SunnySlopeArt,0.6931471805599453
billg,PhoenixIDA,0.6931471805599453
PhoenixIDA,SunnySlopeArt,0.6931471805599453
PhoenixIDA,MayorStanton,0.6931471805599453
PhoenixIDA,PhoenixPolice,0.6931471805599453
billg,SunnySlopeArt,0.6931471805599453
SunnySlopeArt,MayorStanton,0.6931471805599453
SunnySlopeArt,PhoenixPolice,0.6931471805599453
billg,MayorStanton,0.6931471805599453
MayorStanton,PhoenixPolice,0.6931471805599453
billg,PhoenixPolice,0.6931471805599453
billg,HernandezGlobal,0.6931471805599453
HernandezGlobal,SunnySlopeArt,0.6931471805599453
billg,SunnySlopeArt,0.6931471805599453
billg,SlopeStuCo,0.0
billg,RTVOS,0.6931471805599453
RTVOS,mysunnyslope,0.6931471805599453
RTVOS,FM_FCX,0.6931471805599453
billg,mysunnyslope,0.6931471805599453
mysunnyslope,FM_FCX,0.6931471805599453
billg,FM_FCX,0.6931471805599453
billg,SunnySlopeArt,0.6931471805599453
billg,azcentral,1.0986122886681098
billg,PHXcitymanager,1.0986122886681098
PHXcitymanager,ingerita1,1.0986122886681098
PHXcitymanager,PhoenixParks,1.0986122886681098
billg,ingerita1,1.0986122886681098
ingerita1,PhoenixParks,1.0986122886681098
billg,PhoenixParks,1.0986122886681098
billg,azcentral,0.6931471805599453
billg,cearaaz,0.6931471805599453
cearaaz,CityofPhoenixAZ,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
billg,MiryamGutierElm,0.0
billg,Jim_Waring,0.0
billg,Amanda_Reeve,0.0
billg,MayorStanton,1.0986122886681098
MayorStanton,CityofPhoenixAZ,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
billg,phxchamber,1.0986122886681098
phxchamber,MayorStanton,1.0986122886681098
billg,MayorStanton,1.0986122886681098
billg,mmbenidt,0.0
mmbenidt,MayorStanton,0.0
mmbenidt,phxchamber,0.0
billg,MayorStanton,0.0
MayorStanton,phxchamber,0.0
billg,phxchamber,0.0
billg,azfamily,1.6094379124341003
billg,AZChamber,0.6931471805599453
AZChamber,AzBiltmore,0.6931471805599453
AZChamber,JeffFlake,0.6931471805599453
AZChamber,SenJohnMcCain,0.6931471805599453
billg,AzBiltmore,0.6931471805599453
AzBiltmore,JeffFlake,0.6931471805599453
AzBiltmore,SenJohnMcCain,0.6931471805599453
billg,JeffFlake,0.6931471805599453
JeffFlake,SenJohnMcCain,0.6931471805599453
billg,SenJohnMcCain,0.6931471805599453
billg,JeffFlake,0.0
JeffFlake,MorrisonInst,0.0
JeffFlake,dougducey,0.0
billg,MorrisonInst,0.0
MorrisonInst,dougducey,0.0
billg,dougducey,0.0
billg,ASU,0.6931471805599453
ASU,MorrisonInst,0.6931471805599453
ASU,JeffFlake,0.6931471805599453
billg,MorrisonInst,0.6931471805599453
MorrisonInst,JeffFlake,0.6931471805599453
billg,JeffFlake,0.6931471805599453
billg,PhoenixRichard,0.0
PhoenixRichard,mikesunx,0.0
billg,mikesunx,0.0
billg,Dbacks,0.0
Dbacks,downtownphoenix,0.0
billg,downtownphoenix,0.0
billg,AccurateSignsAZ,0.6931471805599453
AccurateSignsAZ,mysunnyslope,0.6931471805599453
AccurateSignsAZ,KateMcGeeAZ,0.6931471805599453
AccurateSignsAZ,PhoenixIDA,0.6931471805599453
billg,mysunnyslope,0.6931471805599453
mysunnyslope,KateMcGeeAZ,0.6931471805599453
mysunnyslope,PhoenixIDA,0.6931471805599453
billg,KateMcGeeAZ,0.6931471805599453
KateMcGeeAZ,PhoenixIDA,0.6931471805599453
billg,PhoenixIDA,0.6931471805599453
billg,PhoenixParks,1.0986122886681098
PhoenixParks,mysunnyslope,1.0986122886681098
PhoenixParks,mega1043,1.0986122886681098
billg,mysunnyslope,1.0986122886681098
mysunnyslope,mega1043,1.0986122886681098
billg,mega1043,1.0986122886681098
billg,ohsobrewery,1.6094379124341003
ohsobrewery,LocalFirstAZ,1.6094379124341003
billg,LocalFirstAZ,1.6094379124341003
billg,coreywoodstempe,0.0
coreywoodstempe,Ron_Ober,0.0
coreywoodstempe,gphxulyp,0.0
billg,Ron_Ober,0.0
Ron_Ober,gphxulyp,0.0
billg,gphxulyp,0.0
billg,AZHouseGOP,0.0
AZHouseGOP,AZHouseDems,0.0
AZHouseGOP,AZSenateGOP,0.0
AZHouseGOP,AZSenateDems,0.0
AZHouseGOP,dougducey,0.0
AZHouseGOP,CityofPhoenixAZ,0.0
billg,AZHouseDems,0.0
AZHouseDems,AZSenateGOP,0.0
AZHouseDems,AZSenateDems,0.0
AZHouseDems,dougducey,0.0
AZHouseDems,CityofPhoenixAZ,0.0
billg,AZSenateGOP,0.0
AZSenateGOP,AZSenateDems,0.0
AZSenateGOP,dougducey,0.0
AZSenateGOP,CityofPhoenixAZ,0.0
billg,AZSenateDems,0.0
AZSenateDems,dougducey,0.0
AZSenateDems,CityofPhoenixAZ,0.0
billg,dougducey,0.0
dougducey,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,letitrollbowl,0.6931471805599453
letitrollbowl,mysunnyslope,0.6931471805599453
billg,mysunnyslope,0.6931471805599453
billg,1duffer,0.0
1duffer,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,AZChamber,0.6931471805599453
AZChamber,GlennWilliamso3,0.6931471805599453
AZChamber,Paulhickman623,0.6931471805599453
billg,GlennWilliamso3,0.6931471805599453
GlennWilliamso3,Paulhickman623,0.6931471805599453
billg,Paulhickman623,0.6931471805599453
billg,XCPGators1,0.0
XCPGators1,DeerValleyHigh,0.0
billg,DeerValleyHigh,0.0
billg,dougducey,0.6931471805599453
billg,Amanda_Reeve,0.6931471805599453
Amanda_Reeve,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,PHXcitymanager,0.0
PHXcitymanager,tammyvoontv,0.0
PHXcitymanager,CityofPhoenixAZ,0.0
billg,tammyvoontv,0.0
tammyvoontv,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,azcentral,0.0
billg,fourpeaksbrew,1.0986122886681098
fourpeaksbrew,dougducey,1.0986122886681098
billg,dougducey,1.0986122886681098
billg,CityofPhoenixAZ,0.6931471805599453
billg,Eileen_Klein,0.0
Eileen_Klein,FlinnFoundation,0.0
billg,FlinnFoundation,0.0
billg,FlinnFoundation,0.0
billg,CityofPhoenixAZ,1.0986122886681098
billg,PHXcitymanager,0.6931471805599453
PHXcitymanager,billgatesaz,0.6931471805599453
PHXcitymanager,dtvalenzuelaphx,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,dtvalenzuelaphx,0.6931471805599453
billg,dtvalenzuelaphx,0.6931471805599453
billg,VoteReagan,0.6931471805599453
VoteReagan,Jim_Waring,0.6931471805599453
billg,Jim_Waring,0.6931471805599453
billg,OrangeTreeGolf,1.0986122886681098
OrangeTreeGolf,johnclincoln,1.0986122886681098
OrangeTreeGolf,SHCpublicinfo,1.0986122886681098
billg,johnclincoln,1.0986122886681098
johnclincoln,SHCpublicinfo,1.0986122886681098
billg,SHCpublicinfo,1.0986122886681098
billg,kjzzphoenix,0.0
billg,WayneABC15,1.3862943611198906
WayneABC15,abc15,1.3862943611198906
WayneABC15,PeteSuratosTV,1.3862943611198906
billg,abc15,1.3862943611198906
abc15,PeteSuratosTV,1.3862943611198906
billg,PeteSuratosTV,1.3862943611198906
billg,YouTube,1.3862943611198906
YouTube,Jim_Waring,1.3862943611198906
billg,Jim_Waring,1.3862943611198906
billg,AmericanValet,0.6931471805599453
AmericanValet,mysunnyslope,0.6931471805599453
AmericanValet,LocalFirstAZ,0.6931471805599453
billg,mysunnyslope,0.6931471805599453
mysunnyslope,LocalFirstAZ,0.6931471805599453
billg,LocalFirstAZ,0.6931471805599453
billg,Jim_Waring,0.6931471805599453
billg,GovWalker,1.3862943611198906
GovWalker,dougducey,1.3862943611198906
GovWalker,AZChamber,1.3862943611198906
billg,dougducey,1.3862943611198906
dougducey,AZChamber,1.3862943611198906
billg,AZChamber,1.3862943611198906
billg,dougducey,0.0
dougducey,azcentral,0.0
billg,azcentral,0.0
billg,CityofPhoenixAZ,0.6931471805599453
billg,PHXFire,0.0
PHXFire,PhoenixParks,0.0
billg,PhoenixParks,0.0
billg,PhoenixParks,1.3862943611198906
billg,LenMunsil,0.6931471805599453
billg,PHXcitymanager,0.0
billg,PhoenixParks,1.791759469228055
PhoenixParks,billgatesaz,1.791759469228055
PhoenixParks,PHXcitymanager,1.791759469228055
billg,billgatesaz,1.791759469228055
billgatesaz,PHXcitymanager,1.791759469228055
billg,PHXcitymanager,1.791759469228055
billg,BashasMarkets,1.9459101490553132
BashasMarkets,GridBikes,1.9459101490553132
BashasMarkets,32shea,1.9459101490553132
BashasMarkets,PhoenixPolice,1.9459101490553132
billg,GridBikes,1.9459101490553132
GridBikes,32shea,1.9459101490553132
GridBikes,PhoenixPolice,1.9459101490553132
billg,32shea,1.9459101490553132
32shea,PhoenixPolice,1.9459101490553132
billg,PhoenixPolice,1.9459101490553132
billg,NWSPhoenix,0.0
billg,GridBikes,1.3862943611198906
billg,Tempegov,0.0
Tempegov,CityofPhoenixAZ,0.0
Tempegov,azcentral,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,gcu,0.0
gcu,GCU_Lopes,0.0
gcu,collegeinsider,0.0
gcu,NAUBasketball,0.0
gcu,GCUArena,0.0
billg,GCU_Lopes,0.0
GCU_Lopes,collegeinsider,0.0
GCU_Lopes,NAUBasketball,0.0
GCU_Lopes,GCUArena,0.0
billg,collegeinsider,0.0
collegeinsider,NAUBasketball,0.0
collegeinsider,GCUArena,0.0
billg,NAUBasketball,0.0
NAUBasketball,GCUArena,0.0
billg,GCUArena,0.0
billg,32shea,0.6931471805599453
32shea,LocalFirstAZ,0.6931471805599453
32shea,azcentral,0.6931471805599453
billg,LocalFirstAZ,0.6931471805599453
LocalFirstAZ,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,Amanda_Reeve,1.3862943611198906
Amanda_Reeve,CityofPhoenixAZ,1.3862943611198906
Amanda_Reeve,azgfd,1.3862943611198906
billg,CityofPhoenixAZ,1.3862943611198906
CityofPhoenixAZ,azgfd,1.3862943611198906
billg,azgfd,1.3862943611198906
billg,PhoenixParks,1.0986122886681098
billg,GolfChannel,4.653960350157523
GolfChannel,GrillRoom,4.653960350157523
billg,GrillRoom,4.653960350157523
billg,32shea,0.6931471805599453
32shea,32shea,0.6931471805599453
billg,32shea,0.6931471805599453
billg,SeanOnTV,0.0
SeanOnTV,azfamily,0.0
SeanOnTV,FOX10Phoenix,0.0
billg,azfamily,0.0
azfamily,FOX10Phoenix,0.0
billg,FOX10Phoenix,0.0
billg,SWLawNews,1.6094379124341003
SWLawNews,azcentral,1.6094379124341003
billg,azcentral,1.6094379124341003
billg,ShopPVMall,0.0
billg,larryherrer,1.3862943611198906
larryherrer,WESDschools,1.3862943611198906
billg,WESDschools,1.3862943611198906
billg,MayorStanton,0.0
MayorStanton,GridBikes,0.0
billg,GridBikes,0.0
billg,Amanda_Reeve,0.0
billg,PVMayorCollins,1.0986122886681098
PVMayorCollins,billgatesaz,1.0986122886681098
PVMayorCollins,sklapp,1.0986122886681098
PVMayorCollins,Jim_Waring,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,sklapp,1.0986122886681098
billgatesaz,Jim_Waring,1.0986122886681098
billg,sklapp,1.0986122886681098
sklapp,Jim_Waring,1.0986122886681098
billg,Jim_Waring,1.0986122886681098
billg,PVMayorCollins,1.3862943611198906
PVMayorCollins,sklapp,1.3862943611198906
PVMayorCollins,Jim_Waring,1.3862943611198906
billg,sklapp,1.3862943611198906
sklapp,Jim_Waring,1.3862943611198906
billg,Jim_Waring,1.3862943611198906
billg,Jim_Waring,0.6931471805599453
Jim_Waring,billgatesaz,0.6931471805599453
Jim_Waring,DavidSchweikert,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,DavidSchweikert,0.6931471805599453
billg,DavidSchweikert,0.6931471805599453
billg,Jim_Waring,0.6931471805599453
Jim_Waring,DavidSchweikert,0.6931471805599453
Jim_Waring,TheldaWilliams1,0.6931471805599453
billg,DavidSchweikert,0.6931471805599453
DavidSchweikert,TheldaWilliams1,0.6931471805599453
billg,TheldaWilliams1,0.6931471805599453
billg,MarkBriggsLaw,0.0
billg,KPB_AZ,0.6931471805599453
KPB_AZ,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,AZChamber,0.0
AZChamber,PingTour,0.0
billg,PingTour,0.0
billg,RepublicService,1.9459101490553132
RepublicService,DavidGowan,1.9459101490553132
RepublicService,tomforese,1.9459101490553132
RepublicService,GilbertJenn,1.9459101490553132
RepublicService,Jim_Waring,1.9459101490553132
RepublicService,billgatesaz,1.9459101490553132
billg,DavidGowan,1.9459101490553132
DavidGowan,tomforese,1.9459101490553132
DavidGowan,GilbertJenn,1.9459101490553132
DavidGowan,Jim_Waring,1.9459101490553132
DavidGowan,billgatesaz,1.9459101490553132
billg,tomforese,1.9459101490553132
tomforese,GilbertJenn,1.9459101490553132
tomforese,Jim_Waring,1.9459101490553132
tomforese,billgatesaz,1.9459101490553132
billg,GilbertJenn,1.9459101490553132
GilbertJenn,Jim_Waring,1.9459101490553132
GilbertJenn,billgatesaz,1.9459101490553132
billg,Jim_Waring,1.9459101490553132
Jim_Waring,billgatesaz,1.9459101490553132
billg,billgatesaz,1.9459101490553132
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,RepublicService,0.6931471805599453
CityofPhoenixAZ,Jim_Waring,0.6931471805599453
CityofPhoenixAZ,tomforese,0.6931471805599453
CityofPhoenixAZ,DavidGowan,0.6931471805599453
CityofPhoenixAZ,GilbertJenn,0.6931471805599453
billg,RepublicService,0.6931471805599453
RepublicService,Jim_Waring,0.6931471805599453
RepublicService,tomforese,0.6931471805599453
RepublicService,DavidGowan,0.6931471805599453
RepublicService,GilbertJenn,0.6931471805599453
billg,Jim_Waring,0.6931471805599453
Jim_Waring,tomforese,0.6931471805599453
Jim_Waring,DavidGowan,0.6931471805599453
Jim_Waring,GilbertJenn,0.6931471805599453
billg,tomforese,0.6931471805599453
tomforese,DavidGowan,0.6931471805599453
tomforese,GilbertJenn,0.6931471805599453
billg,DavidGowan,0.6931471805599453
DavidGowan,GilbertJenn,0.6931471805599453
billg,GilbertJenn,0.6931471805599453
billg,aascubagirl,1.0986122886681098
aascubagirl,DavidGowan,1.0986122886681098
aascubagirl,billgatesaz,1.0986122886681098
aascubagirl,GilbertJenn,1.0986122886681098
billg,DavidGowan,1.0986122886681098
DavidGowan,billgatesaz,1.0986122886681098
DavidGowan,GilbertJenn,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,GilbertJenn,1.0986122886681098
billg,GilbertJenn,1.0986122886681098
billg,GrandCanyonNPS,2.833213344056216
billg,FloodControlMC,1.0986122886681098
FloodControlMC,PHXWater,1.0986122886681098
billg,PHXWater,1.0986122886681098
billg,phxbizjournal,1.0986122886681098
phxbizjournal,CityofPhoenixAZ,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
billg,paradisebakery,0.0
paradisebakery,AZHouseGOP,0.0
paradisebakery,AZSenateGOP,0.0
billg,AZHouseGOP,0.0
AZHouseGOP,AZSenateGOP,0.0
billg,AZSenateGOP,0.0
billg,paradisebakery,0.0
paradisebakery,AZHouseGOP,0.0
paradisebakery,AZSenateGOP,0.0
billg,AZHouseGOP,0.0
AZHouseGOP,AZSenateGOP,0.0
billg,AZSenateGOP,0.0
billg,ben_giles,1.791759469228055
billg,LocalFirstAZ,0.6931471805599453
billg,FCTucson,0.0
FCTucson,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,PHXWater,0.6931471805599453
PHXWater,PHXWater,0.6931471805599453
PHXWater,MayorStanton,0.6931471805599453
PHXWater,TheldaWilliams1,0.6931471805599453
PHXWater,billgatesaz,0.6931471805599453
billg,PHXWater,0.6931471805599453
PHXWater,MayorStanton,0.6931471805599453
PHXWater,TheldaWilliams1,0.6931471805599453
PHXWater,billgatesaz,0.6931471805599453
billg,MayorStanton,0.6931471805599453
MayorStanton,TheldaWilliams1,0.6931471805599453
MayorStanton,billgatesaz,0.6931471805599453
billg,TheldaWilliams1,0.6931471805599453
TheldaWilliams1,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,dustingardiner,0.6931471805599453
dustingardiner,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,Jim_Waring,0.0
Jim_Waring,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,paradisebakery,0.6931471805599453
billg,billgatesaz,1.0986122886681098
billgatesaz,GridBikes,1.0986122886681098
billg,GridBikes,1.0986122886681098
billg,azcentral,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,fairmontscotsdl,0.0
fairmontscotsdl,dougducey,0.0
billg,dougducey,0.0
billg,AZSuperBowl,0.6931471805599453
AZSuperBowl,TalkingTrashPHX,0.6931471805599453
AZSuperBowl,NFL,0.6931471805599453
AZSuperBowl,azcentral,0.6931471805599453
billg,TalkingTrashPHX,0.6931471805599453
TalkingTrashPHX,NFL,0.6931471805599453
TalkingTrashPHX,azcentral,0.6931471805599453
billg,NFL,0.6931471805599453
NFL,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,Jeffries4Phx,0.0
Jeffries4Phx,AZFirefighters,0.0
Jeffries4Phx,azcentral,0.0
billg,AZFirefighters,0.0
AZFirefighters,azcentral,0.0
billg,azcentral,0.0
billg,apsFYI,1.3862943611198906
apsFYI,azcentral,1.3862943611198906
billg,azcentral,1.3862943611198906
billg,PhoenixParks,0.6931471805599453
billg,boyscouts,0.0
boyscouts,mysunnyslope,0.0
billg,mysunnyslope,0.0
billg,dougducey,2.3978952727983707
dougducey,KateMcGeeAZ,2.3978952727983707
billg,KateMcGeeAZ,2.3978952727983707
billg,CocosRestaurant,0.0
CocosRestaurant,ShopPVMall,0.0
CocosRestaurant,PhoenixPolice,0.0
billg,ShopPVMall,0.0
ShopPVMall,PhoenixPolice,0.0
billg,PhoenixPolice,0.0
billg,PhoenixPolice,0.0
billg,PhoenixPolice,0.0
billg,StreetsofNY,0.6931471805599453
StreetsofNY,LocalFirstAZ,0.6931471805599453
billg,LocalFirstAZ,0.6931471805599453
billg,StreetsofNY,0.6931471805599453
billg,MayorStanton,0.0
MayorStanton,PHXWater,0.0
MayorStanton,azcentral,0.0
billg,PHXWater,0.0
PHXWater,azcentral,0.0
billg,azcentral,0.0
billg,ArizonaSunrays,1.0986122886681098
billg,downtownphoenix,0.0
downtownphoenix,PangoinUSA,0.0
billg,PangoinUSA,0.0
billg,billgatesaz,0.0
billg,UbsaZ,1.0986122886681098
UbsaZ,JWDesertRidge,1.0986122886681098
UbsaZ,StreetsofNY,1.0986122886681098
billg,JWDesertRidge,1.0986122886681098
JWDesertRidge,StreetsofNY,1.0986122886681098
billg,StreetsofNY,1.0986122886681098
billg,downtownphoenix,0.6931471805599453
downtownphoenix,PangoinUSA,0.6931471805599453
billg,PangoinUSA,0.6931471805599453
billg,billgatesaz,1.0986122886681098
billg,PhoenixParks,0.6931471805599453
PhoenixParks,CivitanFnd,0.6931471805599453
PhoenixParks,TheOinkCafe,0.6931471805599453
billg,CivitanFnd,0.6931471805599453
CivitanFnd,TheOinkCafe,0.6931471805599453
billg,TheOinkCafe,0.6931471805599453
billg,AZChamber,0.6931471805599453
billg,PhoenixPolice,1.0986122886681098
PhoenixPolice,edzuercher,1.0986122886681098
billg,edzuercher,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,PhoenixPolice,1.0986122886681098
billgatesaz,PhoenixParks,1.0986122886681098
billg,PhoenixPolice,1.0986122886681098
PhoenixPolice,PhoenixParks,1.0986122886681098
billg,PhoenixParks,1.0986122886681098
billg,PhoenixPolice,1.0986122886681098
PhoenixPolice,PhoenixParks,1.0986122886681098
billg,PhoenixParks,1.0986122886681098
billg,ameema22,0.0
ameema22,12News,0.0
billg,12News,0.0
billg,PHXSkyHarbor,0.0
PHXSkyHarbor,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,TheOinkCafe,0.6931471805599453
TheOinkCafe,ShopPVMall,0.6931471805599453
TheOinkCafe,PhoenixParks,0.6931471805599453
TheOinkCafe,CivitanAZ,0.6931471805599453
billg,ShopPVMall,0.6931471805599453
ShopPVMall,PhoenixParks,0.6931471805599453
ShopPVMall,CivitanAZ,0.6931471805599453
billg,PhoenixParks,0.6931471805599453
PhoenixParks,CivitanAZ,0.6931471805599453
billg,CivitanAZ,0.6931471805599453
billg,KTAR923,2.0794415416798357
billg,ozrashid,0.0
ozrashid,danbickley,0.0
ozrashid,azcentral,0.0
billg,danbickley,0.0
danbickley,azcentral,0.0
billg,azcentral,0.0
billg,PhoenixRichard,0.6931471805599453
PhoenixRichard,CityofPhoenixAZ,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
billg,UMOM,0.6931471805599453
UMOM,billgatesaz,0.6931471805599453
UMOM,mysunnyslope,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,mysunnyslope,0.6931471805599453
